hotel_id,hotel_name,combined,hotel_site_id
PHFNA,TownePlace Suites Newport News Airport,phfna-towneplace-suites-newport-news-airport,Marriott-PHFNA
PHLAE,Sonder The Edison Apartments Old City,phlae-sonder-the-edison-apartments-old-city,Marriott-PHLAE
PHLAH,Sonder The Heid Apartments Loft District,phlah-sonder-the-heid-apartments-loft-district,Marriott-PHLAH
PHLAO,Sonder Ovation Apartments Avenue of the Arts,phlao-sonder-ovation-apartments-avenue-of-the-arts,Marriott-PHLAO
PHLAW,Sonder The Witherspoon Apartments Center City,phlaw-sonder-the-witherspoon-apartments-center-city,Marriott-PHLAW
PHLHA,"The Arco Hotel Midtown Village, Sonder","phlha-the-arco-hotel-midtown-village,-sonder",Marriott-PHLHA
PHLHQ,"The Queen Hotel Queen Village, Sonder","phlhq-the-queen-hotel-queen-village,-sonder",Marriott-PHLHQ
PHLKR,Residence Inn King of Prussia,phlkr-residence-inn-king-of-prussia,Marriott-PHLKR
PHLQC,AC Hotel Newtown Square,phlqc-ac-hotel-newtown-square,Marriott-PHLQC
PHLTX,The Warwick Hotel Rittenhouse Square Philadelphia,phltx-the-warwick-hotel-rittenhouse-square-philadelphia,Marriott-PHLTX
PHLYD,Courtyard Philadelphia Downtown,phlyd-courtyard-philadelphia-downtown,Marriott-PHLYD
PHXAI,Sonder Ida Apartments Downtown,phxai-sonder-ida-apartments-downtown,Marriott-PHXAI
PHXAM,Sonder Mill Ave Apartments Tempe,phxam-sonder-mill-ave-apartments-tempe,Marriott-PHXAM
PHXDA,"The REMI Scottsdale, Autograph Collection","phxda-the-remi-scottsdale,-autograph-collection",Marriott-PHXDA
PHXDF,Fairfield Inn & Suites Scottsdale Old Town,phxdf-fairfield-inn-&-suites-scottsdale-old-town,Marriott-PHXDF
PHXFE,Fairfield Inn & Suites Tempe,phxfe-fairfield-inn-&-suites-tempe,Marriott-PHXFE
PHXFO,Fairfield Inn & Suites Phoenix South Mountain Area,phxfo-fairfield-inn-&-suites-phoenix-south-mountain-area,Marriott-PHXFO
PHXHC,AC Hotel Phoenix North Norterra,phxhc-ac-hotel-phoenix-north-norterra,Marriott-PHXHC
PHXHE,Element Phoenix North Norterra,phxhe-element-phoenix-north-norterra,Marriott-PHXHE
PHXPE,TownePlace Suites Tempe,phxpe-towneplace-suites-tempe,Marriott-PHXPE
PHXSU,SpringHill Suites Surprise,phxsu-springhill-suites-surprise,Marriott-PHXSU
PHXSV,SpringHill Suites Phoenix West/Avondale,phxsv-springhill-suites-phoenix-west/avondale,Marriott-PHXSV
PHXZF,Fairfield Inn & Suites Surprise Prasada,phxzf-fairfield-inn-&-suites-surprise-prasada,Marriott-PHXZF
PHXZT,TownePlace Suites Surprise Prasada,phxzt-towneplace-suites-surprise-prasada,Marriott-PHXZT
PITHA,SpringHill Suites Pittsburgh Airport,pitha-springhill-suites-pittsburgh-airport,Marriott-PITHA
PITLU,Postcard Cabins Beaver Creek,pitlu-postcard-cabins-beaver-creek,Marriott-PITLU
PITYU,Courtyard Pittsburgh University Center,pityu-courtyard-pittsburgh-university-center,Marriott-PITYU
PLQKR,"Reja, a Member of Design Hotels™","plqkr-reja,-a-member-of-design-hotels™",Marriott-PLQKR
PNKFP,Four Points by Sheraton Pontianak,pnkfp-four-points-by-sheraton-pontianak,Marriott-PNKFP
PNSFO,Fairfield Inn & Suites Foley,pnsfo-fairfield-inn-&-suites-foley,Marriott-PNSFO
POMEA,Marriott Executive Apartments Port Moresby,pomea-marriott-executive-apartments-port-moresby,Marriott-POMEA
PPEXC,City Express by Marriott Caborca,ppexc-city-express-by-marriott-caborca,Marriott-PPEXC
PPSFP,Four Points by Sheraton Palawan Puerto Princesa,ppsfp-four-points-by-sheraton-palawan-puerto-princesa,Marriott-PPSFP
PRGSP,"Sir Prague, a Member Design Hotels","prgsp-sir-prague,-a-member-design-hotels",Marriott-PRGSP
PRGWH,W Prague,prgwh-w-prague,Marriott-PRGWH
PRNCY,Courtyard Prishtina,prncy-courtyard-prishtina,Marriott-PRNCY
PSPDH,"Drift Palm Springs, a Member of Design Hotels™","pspdh-drift-palm-springs,-a-member-of-design-hotels™",Marriott-PSPDH
PTYRH,Renaissance Panama City Hotel,ptyrh-renaissance-panama-city-hotel,Marriott-PTYRH
PUJRX,The Residences at The St. Regis Cap Cana Resort,pujrx-the-residences-at-the-st.-regis-cap-cana-resort,Marriott-PUJRX
PUJSM,"Marriott Miches Beach, An All-Inclusive Resort","pujsm-marriott-miches-beach,-an-all-inclusive-resort",Marriott-PUJSM
PUJWH,"W Punta Cana, Adult All-Inclusive","pujwh-w-punta-cana,-adult-all-inclusive",Marriott-PUJWH
PUJXR,The St. Regis Cap Cana Resort,pujxr-the-st.-regis-cap-cana-resort,Marriott-PUJXR
PVRPP,City Express Plus by Marriott Puerto Vallarta,pvrpp-city-express-plus-by-marriott-puerto-vallarta,Marriott-PVRPP
PVRWA,"The Westin Playa Vallarta, an All-Inclusive Resort","pvrwa-the-westin-playa-vallarta,-an-all-inclusive-resort",Marriott-PVRWA
PWMFH,SpringHill Suites Freeport Brunswick,pwmfh-springhill-suites-freeport-brunswick,Marriott-PWMFH
PXMHH,"Hotel Humano, a Member of Design Hotels","pxmhh-hotel-humano,-a-member-of-design-hotels",Marriott-PXMHH
QROSQ,City Express Suites by Marriott Querétaro,qrosq-city-express-suites-by-marriott-querétaro,Marriott-QROSQ
QROXJ,City Express by Marriott Querétaro Juríca,qroxj-city-express-by-marriott-querétaro-juríca,Marriott-QROXJ
QROXQ,City Express by Marriott Queretaro,qroxq-city-express-by-marriott-queretaro,Marriott-QROXQ
RDUFF,Fairfield by Marriott Inn & Suites Durham,rduff-fairfield-by-marriott-inn-&-suites-durham,Marriott-RDUFF
RDUGS,SpringHill Suites Raleigh Garner,rdugs-springhill-suites-raleigh-garner,Marriott-RDUGS
REFMC,Marriott Corrientes,refmc-marriott-corrientes,Marriott-REFMC
REPCY,Courtyard Siem Reap Resort,repcy-courtyard-siem-reap-resort,Marriott-REPCY
REXXO,City Express by Marriott Reynosa Aeropuerto,rexxo-city-express-by-marriott-reynosa-aeropuerto,Marriott-REXXO
REXXR,City Express by Marriott Reynosa,rexxr-city-express-by-marriott-reynosa,Marriott-REXXR
RFDDF,Fairfield Inn & Suites Dixon,rfddf-fairfield-inn-&-suites-dixon,Marriott-RFDDF
RHOPA,"Amoh, a Luxury Collection Resort, Rhodes","rhopa-amoh,-a-luxury-collection-resort,-rhodes",Marriott-RHOPA
RICAR,Residence Inn Richmond Airport,ricar-residence-inn-richmond-airport,Marriott-RICAR
RICTX,"The Publisher, Downtown Fredericksburg, a Tribute Portfolio Hotel","rictx-the-publisher,-downtown-fredericksburg,-a-tribute-portfolio-hotel",Marriott-RICTX
RIZFP,Four Points by Sheraton Rizhao,rizfp-four-points-by-sheraton-rizhao,Marriott-RIZFP
RIZPC,Four Points by Sheraton Rizhao Central Activities Zone,rizpc-four-points-by-sheraton-rizhao-central-activities-zone,Marriott-RIZPC
RJKCK,"The Isolano, Cres, Autograph Collection","rjkck-the-isolano,-cres,-autograph-collection",Marriott-RJKCK
RJKOM,Opatija Marriott Resort & Spa,rjkom-opatija-marriott-resort-&-spa,Marriott-RJKOM
RMUCP,AC Hotel Cartagena,rmucp-ac-hotel-cartagena,Marriott-RMUCP
RNOCS,Courtyard Reno Sparks,rnocs-courtyard-reno-sparks,Marriott-RNOCS
ROARS,SpringHill Suites Roanoke North,roars-springhill-suites-roanoke-north,Marriott-ROARS
ROMAA,Sonder Antinoo Apartments Piazza del Parlamento,romaa-sonder-antinoo-apartments-piazza-del-parlamento,Marriott-ROMAA
ROMAI,Sonder Barberini Apartments Piazza Barberini,romai-sonder-barberini-apartments-piazza-barberini,Marriott-ROMAI
ROMAL,Sonder San Lorenzo Apartments,romal-sonder-san-lorenzo-apartments,Marriott-ROMAL
ROMAP,Sonder Piazza San Pietro Apartments Vaticano,romap-sonder-piazza-san-pietro-apartments-vaticano,Marriott-ROMAP
ROMAR,Sonder Trastevere Apartments Piazza Trilussa,romar-sonder-trastevere-apartments-piazza-trilussa,Marriott-ROMAR
ROMAT,Sonder Palazzo Taverna Apartments Piazza Navona,romat-sonder-palazzo-taverna-apartments-piazza-navona,Marriott-ROMAT
ROMAV,Sonder Piazza Venezia Apartments,romav-sonder-piazza-venezia-apartments,Marriott-ROMAV
ROMCA,AC Hotel Clodio Roma,romca-ac-hotel-clodio-roma,Marriott-ROMCA
ROMHS,"Piazza Di Spagna Hotel, Sonder","romhs-piazza-di-spagna-hotel,-sonder",Marriott-ROMHS
ROMHT,"Testaccio Hotel Monte dei Cocci, Sonder","romht-testaccio-hotel-monte-dei-cocci,-sonder",Marriott-ROMHT
RSWSP,TownePlace Suites Fort Myers Gulf Coast,rswsp-towneplace-suites-fort-myers-gulf-coast,Marriott-RSWSP
RSWSR,StudioRes Fort Myers,rswsr-studiores-fort-myers,Marriott-RSWSR
RSWTE,TownePlace Suites Fort Myers Southeast,rswte-towneplace-suites-fort-myers-southeast,Marriott-RSWTE
RTMHM,"The Middelland Hotel, Sonder","rtmhm-the-middelland-hotel,-sonder",Marriott-RTMHM
RTMHR,"Rose Hotel Het Park, Sonder","rtmhr-rose-hotel-het-park,-sonder",Marriott-RTMHR
RUHFK,Four Points by Sheraton King Abdulaziz Road,ruhfk-four-points-by-sheraton-king-abdulaziz-road,Marriott-RUHFK
RUHLC,"Bab Samhan, a Luxury Collection Hotel, Diriyah","ruhlc-bab-samhan,-a-luxury-collection-hotel,-diriyah",Marriott-RUHLC
RUHXR,The St. Regis Riyadh,ruhxr-the-st.-regis-riyadh,Marriott-RUHXR
SANBD,"Alma San Diego Downtown, a Tribute Portfolio Hotel","sanbd-alma-san-diego-downtown,-a-tribute-portfolio-hotel",Marriott-SANBD
SANDY,The Little Italy Hotel Downtown San Diego,sandy-the-little-italy-hotel-downtown-san-diego,Marriott-SANDY
SANGH,"Granger Hotel Gaslamp Quarter, a Member of Design Hotels","sangh-granger-hotel-gaslamp-quarter,-a-member-of-design-hotels",Marriott-SANGH
SANSU,SpringHill Suites Chula Vista Eastlake,sansu-springhill-suites-chula-vista-eastlake,Marriott-SANSU
SAOWH,W São Paulo,saowh-w-são-paulo,Marriott-SAOWH
SAOWI,The Westin Sao Paulo,saowi-the-westin-sao-paulo,Marriott-SAOWI
SATWO,Residence Inn San Antonio SeaWorld® /Westover Hills,satwo-residence-inn-san-antonio-seaworld®-/westover-hills,Marriott-SATWO
SATXN,"Sol Cypress, San Antonio, A Tribute Portfolio Hotel","satxn-sol-cypress,-san-antonio,-a-tribute-portfolio-hotel",Marriott-SATXN
SAVAC,AC Hotel Savannah Historic District,savac-ac-hotel-savannah-historic-district,Marriott-SAVAC
SAVAG,Sonder The Broughton Apartments Historic District,savag-sonder-the-broughton-apartments-historic-district,Marriott-SAVAG
SAVAY,Sonder The Drayton Apartments Historic District,savay-sonder-the-drayton-apartments-historic-district,Marriott-SAVAY
SAVDR,"The Ann Savannah, Apartments by Marriott Bonvoy","savdr-the-ann-savannah,-apartments-by-marriott-bonvoy",Marriott-SAVDR
SAVEM,Element Savannah Midtown,savem-element-savannah-midtown,Marriott-SAVEM
SAVPS,TownePlace Suites Savannah South,savps-towneplace-suites-savannah-south,Marriott-SAVPS
SBADH,"Drift Santa Barbara, a Member of Design Hotels™","sbadh-drift-santa-barbara,-a-member-of-design-hotels™",Marriott-SBADH
SBAHS,"Corque Hotel, Solvang, A Tribute Portfolio Hotel","sbahs-corque-hotel,-solvang,-a-tribute-portfolio-hotel",Marriott-SBAHS
SBAOT,TownePlace Suites Ventura Oxnard,sbaot-towneplace-suites-ventura-oxnard,Marriott-SBAOT
SBAVR,Residence Inn by Marriott Ventura Beach,sbavr-residence-inn-by-marriott-ventura-beach,Marriott-SBAVR
SBPAF,Fairfield Inn & Suites Atascadero,sbpaf-fairfield-inn-&-suites-atascadero,Marriott-SBPAF
SBPOH,SpringHill Suites By Marriott San Luis Obispo,sbpoh-springhill-suites-by-marriott-san-luis-obispo,Marriott-SBPOH
SBPOR,Residence Inn By Marriott San Luis Obispo,sbpor-residence-inn-by-marriott-san-luis-obispo,Marriott-SBPOR
SCKLR,Residence Inn Lodi Stockton,scklr-residence-inn-lodi-stockton,Marriott-SCKLR
SCKTT,TownePlace Suites Tracy,scktt-towneplace-suites-tracy,Marriott-SCKTT
SCLXO,City Express by Marriott Santiago Aeropuerto Chile,sclxo-city-express-by-marriott-santiago-aeropuerto-chile,Marriott-SCLXO
SDFVF,Fairfield Inn & Suites Shelbyville,sdfvf-fairfield-inn-&-suites-shelbyville,Marriott-SDFVF
SDQFP,Four Points by Sheraton Santo Domingo,sdqfp-four-points-by-sheraton-santo-domingo,Marriott-SDQFP
SEAAA,Skybridge Seattle Airport Hotel,seaaa-skybridge-seattle-airport-hotel,Marriott-SEAAA
SEAAP,Sonder Pivot Apartments Capitol Hill,seaap-sonder-pivot-apartments-capitol-hill,Marriott-SEAAP
SEAAU,Sonder RailSpur Apartments Pioneer Square,seaau-sonder-railspur-apartments-pioneer-square,Marriott-SEAAU
SEADA,AC Hotel Seattle Downtown,seada-ac-hotel-seattle-downtown,Marriott-SEADA
SEAEN,Element Seattle Downtown,seaen-element-seattle-downtown,Marriott-SEAEN
SEAHB,"The Boylston Hotel Capitol Hill, Sonder","seahb-the-boylston-hotel-capitol-hill,-sonder",Marriott-SEAHB
SEAOF,Fairfield  Inn & Suites Olympia,seaof-fairfield--inn-&-suites-olympia,Marriott-SEAOF
SEARN,Residence Inn Seattle Northgate Station,searn-residence-inn-seattle-northgate-station,Marriott-SEARN
SEAWK,"The SOMM Hotel & Spa, Autograph Collection","seawk-the-somm-hotel-&-spa,-autograph-collection",Marriott-SEAWK
SELGA,AC Hotel Seoul Geumjeong,selga-ac-hotel-seoul-geumjeong,Marriott-SELGA
SELTX,"The Link Seoul, a Tribute Portfolio Hotel","seltx-the-link-seoul,-a-tribute-portfolio-hotel",Marriott-SELTX
SELWG,The Westin Seoul Parnas,selwg-the-westin-seoul-parnas,Marriott-SELWG
SFOKD,"The Jay, Autograph Collection","sfokd-the-jay,-autograph-collection",Marriott-SFOKD
SGFOU,Postcard Cabins Ozark Highlands,sgfou-postcard-cabins-ozark-highlands,Marriott-SGFOU
SGFOX,Moxy Springfield Downtown,sgfox-moxy-springfield-downtown,Marriott-SGFOX
SGNBS,"Bach Suites Saigon, a Member of Design Hotels™","sgnbs-bach-suites-saigon,-a-member-of-design-hotels™",Marriott-SGNBS
SGNJS,JW Marriott Hotel & Suites Saigon,sgnjs-jw-marriott-hotel-&-suites-saigon,Marriott-SGNJS
SGNJT,"JW Marriott Hotel & Suites Saigon, The Apartments","sgnjt-jw-marriott-hotel-&-suites-saigon,-the-apartments",Marriott-SGNJT
SGUZB,"The Red Cliffs Lodge Zion, a Tribute Portfolio Hotel","sguzb-the-red-cliffs-lodge-zion,-a-tribute-portfolio-hotel",Marriott-SGUZB
SHAFG,Four Points by Sheraton Shanghai Fengjing,shafg-four-points-by-sheraton-shanghai-fengjing,Marriott-SHAFG
SHAFL,Fairfield by Marriott Shanghai Lingang Special Area,shafl-fairfield-by-marriott-shanghai-lingang-special-area,Marriott-SHAFL
SHAHA,Aloft Shanghai Hongqiao,shaha-aloft-shanghai-hongqiao,Marriott-SHAHA
SHAHF,Fairfield by Marriott Shanghai Hongqiao,shahf-fairfield-by-marriott-shanghai-hongqiao,Marriott-SHAHF
SHAIP,Four Points by Sheraton Shanghai International Tourism and Resorts Zone,shaip-four-points-by-sheraton-shanghai-international-tourism-and-resorts-zone,Marriott-SHAIP
SHAKA,Aloft Kunshan Dianshan Lake,shaka-aloft-kunshan-dianshan-lake,Marriott-SHAKA
SHAKH,Sheraton Kunshan Dianshan Lake,shakh-sheraton-kunshan-dianshan-lake,Marriott-SHAKH
SHAKP,Four Points by Sheraton Kunshan,shakp-four-points-by-sheraton-kunshan,Marriott-SHAKP
SHAPI,Fairfield by Marriott Shanghai Pudong South,shapi-fairfield-by-marriott-shanghai-pudong-south,Marriott-SHAPI
SHAXB,"The St. Regis on the Bund, Shanghai","shaxb-the-st.-regis-on-the-bund,-shanghai",Marriott-SHAXB
SHAXX,Moxy Shanghai Putuo,shaxx-moxy-shanghai-putuo,Marriott-SHAXX
SHAYM,Shanghai Marriott Hotel Yangpu Riverside,shaym-shanghai-marriott-hotel-yangpu-riverside,Marriott-SHAYM
SHDBU,Postcard Cabins Shenandoah North,shdbu-postcard-cabins-shenandoah-north,Marriott-SHDBU
SINEB,The Singapore EDITION,sineb-the-singapore-edition,Marriott-SINEB
SINSL,"The Laurus, a Luxury Collection Resort, Singapore","sinsl-the-laurus,-a-luxury-collection-resort,-singapore",Marriott-SINSL
SINTC,"21 Carpenter, Singapore, a Member of Design Hotels","sintc-21-carpenter,-singapore,-a-member-of-design-hotels",Marriott-SINTC
SJCTD,TownePlace Suites San Jose Downtown,sjctd-towneplace-suites-san-jose-downtown,Marriott-SJCTD
SJCYA,Courtyard San Jose Airport,sjcya-courtyard-san-jose-airport,Marriott-SJCYA
SJDDH,"Drift San Jose del Cabo, a Member of Design Hotels™","sjddh-drift-san-jose-del-cabo,-a-member-of-design-hotels™",Marriott-SJDDH
SJDHA,"Hacienda del Mar Los Cabos, An Autograph Collection All-Inclusive Resort","sjdha-hacienda-del-mar-los-cabos,-an-autograph-collection-all-inclusive-resort",Marriott-SJDHA
SJDPC,City Express Plus by Marriott Cabo San Lucas,sjdpc-city-express-plus-by-marriott-cabo-san-lucas,Marriott-SJDPC
SJDSC,City Express Suites by Marriott Cabo San Lucas,sjdsc-city-express-suites-by-marriott-cabo-san-lucas,Marriott-SJDSC
SJODE,Delta Hotels by Marriott San Jose Aurola,sjode-delta-hotels-by-marriott-san-jose-aurola,Marriott-SJODE
SJOFP,Four Points by Sheraton San Jose Costa Rica,sjofp-four-points-by-sheraton-san-jose-costa-rica,Marriott-SJOFP
SJOPH,D Sabana Hotel San José,sjoph-d-sabana-hotel-san-josé,Marriott-SJOPH
SJOXC,City Express by Marriott San Jose Costa Rica,sjoxc-city-express-by-marriott-san-jose-costa-rica,Marriott-SJOXC
SJULC,"La Concha Resort, Puerto Rico, Autograph Collection","sjulc-la-concha-resort,-puerto-rico,-autograph-collection",Marriott-SJULC
SJULU,Fairfield by Marriott Luquillo Beach,sjulu-fairfield-by-marriott-luquillo-beach,Marriott-SJULU
SJUTJ,"Casa Costera, Isla Verde Beach, Apartments by Marriott Bonvoy","sjutj-casa-costera,-isla-verde-beach,-apartments-by-marriott-bonvoy",Marriott-SJUTJ
SJUTX,"Hotel Rumbao, a Tribute Portfolio Hotel","sjutx-hotel-rumbao,-a-tribute-portfolio-hotel",Marriott-SJUTX
SJWDU,Four Points by Sheraton Shijiazhuang Downtown,sjwdu-four-points-by-sheraton-shijiazhuang-downtown,Marriott-SJWDU
SJWFF,Fairfield by Marriott Shijiazhuang Station,sjwff-fairfield-by-marriott-shijiazhuang-station,Marriott-SJWFF
SKBKT,Marriott's St. Kitts Beach Club,skbkt-marriott's-st.-kitts-beach-club,Marriott-SKBKT
SKBRB,"St. Kitts Marriott Beach Resort, Casino & Spa","skbrb-st.-kitts-marriott-beach-resort,-casino-&-spa",Marriott-SKBRB
SLCAU,"Asher Adams, Autograph Collection","slcau-asher-adams,-autograph-collection",Marriott-SLCAU
SLCFS,Fairfield Inn & Suites Salt Lake City Southwest,slcfs-fairfield-inn-&-suites-salt-lake-city-southwest,Marriott-SLCFS
SLCOP,Courtyard Orem University Place,slcop-courtyard-orem-university-place,Marriott-SLCOP
SLCTB,"Hotel Thaynes, Park City, a Tribute Portfolio Hotel","slctb-hotel-thaynes,-park-city,-a-tribute-portfolio-hotel",Marriott-SLCTB
SLPCL,City Centro by Marriott San Luis Potosi,slpcl-city-centro-by-marriott-san-luis-potosi,Marriott-SLPCL
SLPJC,City Express Junior by Marriott San Luis Potosi Carranza,slpjc-city-express-junior-by-marriott-san-luis-potosi-carranza,Marriott-SLPJC
SLPJI,City Express Junior by Marriott San Luis Potosí Zona Industrial,slpji-city-express-junior-by-marriott-san-luis-potosí-zona-industrial,Marriott-SLPJI
SLPPS,City Express Plus by Marriott San Luis Potosí,slpps-city-express-plus-by-marriott-san-luis-potosí,Marriott-SLPPS
SLPXI,City Express by Marriott San Luis Potosí Zona Industrial,slpxi-city-express-by-marriott-san-luis-potosí-zona-industrial,Marriott-SLPXI
SLPXU,City Express by Marriott San Luis Potosi Zona Universitaria,slpxu-city-express-by-marriott-san-luis-potosi-zona-universitaria,Marriott-SLPXU
SMFCE,Residence Inn Sacramento Cal Expo,smfce-residence-inn-sacramento-cal-expo,Marriott-SMFCE
SMFWC,Courtyard Woodland,smfwc-courtyard-woodland,Marriott-SMFWC
SNALT,"Tiller House, Laguna Hills, A Tribute Portfolio Hotel","snalt-tiller-house,-laguna-hills,-a-tribute-portfolio-hotel",Marriott-SNALT
SOCOX,Moxy Solo,socox-moxy-solo,Marriott-SOCOX
SOFBS,Four Points by Sheraton Bansko,sofbs-four-points-by-sheraton-bansko,Marriott-SOFBS
SPIFW,Fairfield Inn & Suites Springfield Southwest,spifw-fairfield-inn-&-suites-springfield-southwest,Marriott-SPIFW
SRQLS,The St. Regis Longboat Key Resort,srqls-the-st.-regis-longboat-key-resort,Marriott-SRQLS
SRQPM,Palmetto Marriott Resort & Spa,srqpm-palmetto-marriott-resort-&-spa,Marriott-SRQPM
STIAC,AC Hotel Santiago de los Caballeros,stiac-ac-hotel-santiago-de-los-caballeros,Marriott-STIAC
STIRI,Residence Inn By Marriott Santiago de los Caballeros,stiri-residence-inn-by-marriott-santiago-de-los-caballeros,Marriott-STIRI
STLAC,AC Hotel St. Louis Clayton,stlac-ac-hotel-st.-louis-clayton,Marriott-STLAC
STLAD,AC Hotel St. Louis Downtown,stlad-ac-hotel-st.-louis-downtown,Marriott-STLAD
STLBU,Postcard Cabins St Francois,stlbu-postcard-cabins-st-francois,Marriott-STLBU
STLSU,SpringHill Suites St. Louis Chesterfield,stlsu-springhill-suites-st.-louis-chesterfield,Marriott-STLSU
STLWT,TownePlace Suites Wentzville,stlwt-towneplace-suites-wentzville,Marriott-STLWT
STNDE,Delta Hotels Colchester,stnde-delta-hotels-colchester,Marriott-STNDE
STORP,"Hagastrand, Autograph Collection","storp-hagastrand,-autograph-collection",Marriott-STORP
STRFK,"DAS AFFALTERBACH, Stuttgart, Autograph Collection","strfk-das-affalterbach,-stuttgart,-autograph-collection",Marriott-STRFK
STRKH,Moxy Kupferzell Hohenlohe,strkh-moxy-kupferzell-hohenlohe,Marriott-STRKH
STROO,Moxy Outletcity Metzingen,stroo-moxy-outletcity-metzingen,Marriott-STROO
STSNR,Residence Inn Novato Sonoma,stsnr-residence-inn-novato-sonoma,Marriott-STSNR
SUBAL,Aloft Surabaya Pakuwon City,subal-aloft-surabaya-pakuwon-city,Marriott-SUBAL
SUXSF,Fairfield Inn & Suites Sioux Center,suxsf-fairfield-inn-&-suites-sioux-center,Marriott-SUXSF
SVQPB,"Hospes Palacio del Bailío, a Member of Design Hotels™","svqpb-hospes-palacio-del-bailío,-a-member-of-design-hotels™",Marriott-SVQPB
